movie_id,title,directors_x,genre,theater_date,stream_date,box_office,mpaa,runtime,studio,writer,full_synop,all_reviewers_average,num_all_reviewers,num_all_fresh,num_all_rotten,top_reviewers_average,num_top_reviewers,num_top_fresh,num_top_rotten,user_rating,num_users,director_1,director_2,director_3,tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors_y,writers,director1,nconst,primaryName,primaryProfession,knownForTitles
771484944,The Changeover,"Stuart McKenzie, Miranda Harcourt","Drama, Mystery & Suspense, Science Fiction & Fantasy","Feb 22, 2019","Feb 22, 2019",,NR,95.0,Vertical Entertainment,Stuart McKenzie,"Sixteen year-old Laura Chant (Erana James) lives with her mother and four-year-old brother Jacko (Benji Purchase) in a poor new suburb on the edge of a partially demolished Christchurch, New Zealand. Laura is drawn into a supernatural battle with an ancient spirit who attacks Jacko and slowly drains the life out of him as the spirit becomes ever younger. Laura discovers her true identity and the supernatural ability within her, and must harness it to save her brother's life.",6.8/10,22.0,17.0,5.0,0/10,5.0,3.0,2.0,4.2/5,187,Stuart McKenzie,Miranda Harcourt,,tt5699060,5.2,591,movie,The Changeover,The Changeover,0,2017,\N,95,Thriller,"nm1162597,nm0362005","nm0537271,nm1162597",nm1162597,nm1162597,Stuart McKenzie,"writer,director,producer","tt0382705,tt7318824,tt5699060,tt0317928"
771258859,A Fantastic Fear of Everything,"Crispian Mills, Chris Hopewell","Art House & International, Comedy","Feb 7, 2014","May 9, 2017",,R (for language),141.0,Cinedigm Entertainment,Crispian Mills,"Jack (Simon Pegg) is a children's author turned crime novelist whose detailed research into the lives of Victorian serial killers has turned him into a paranoid wreck, persecuted by an irrational fear of being murdered. When Jack is thrown a life-line by his long-suffering agent, and a mysterious Hollywood executive takes a sudden and inexplicable interest in Jack's script, what should be his 'big break' rapidly turns into his 'big breakdown' as Jack is forced to confront his worst fears; among them love, laundry and serial killers. (c) Official Facebook",4.3/10,32.0,11.0,21.0,3.3/10,6.0,0.0,6.0,2.9/5,"4,662",Crispian Mills,Chris Hopewell,,tt2006040,5.9,13126,movie,A Fantastic Fear of Everything,A Fantastic Fear of Everything,0,2012,\N,100,"Comedy,Horror","nm1553775,nm4577742",nm1553775,nm1553775,nm1553775,Crispian Mills,"soundtrack,writer,director","tt0483207,tt2006040,tt0131566,tt6905696"
771444105,We Go On,"Andy Mitton, Jesse Holland (II)",Drama,,"Apr 4, 2017",,NR,89.0,,Andy Mitton,"WE GO ON tells the story of one man's quest to find out if there is more out there after we die. Paralyzed by his fear of dying, Miles Grissom offers a cash reward to the first person who can show him a ghost, an angel, a demon anything that can prove that we go on after our deaths. He narrows the responses down to three viable candidates a scientist, a medium, and a worldly entrepreneur. Along with his fiercely protective mother, he embarks on an adventure that will spiral into an unthinkable nightmare.",7.5/10,6.0,6.0,0.0,,,,,3.2/5,137,Andy Mitton,Jesse Holland (II),,tt3904278,5.8,3088,movie,We Go On,We Go On,0,2016,\N,89,"Drama,Horror,Thriller","nm2347373,nm3016585","nm3016585,nm2347373",nm2347373,nm2347373,Andy Mitton,"writer,director,editor","tt3904278,tt5936492,tt1398428,tt2425886"
771442420,Left on Purpose,"Justin Schein, David Mehlman","Documentary, Drama","Feb 10, 2017","Feb 10, 2017",,NR,84.0,Shadowbox Films,,A documentary about the friendship between an aging antiwar activist who decides that he wants to take his own life and the filmmaker who struggles to tell the story.,6.8/10,8.0,7.0,1.0,,,,,4.7/5,78,Justin Schein,David Mehlman,,tt3733374,8.0,84,movie,Left on Purpose,Left on Purpose,0,2015,\N,85,"Biography,Documentary,Drama","nm1043655,nm0576439",\N,nm1043655,nm1043655,Justin Schein,"cinematographer,camera_department,director","tt1280011,tt0324924,tt7160782,tt3733374"
771456315,I Am Bolt,"Benjamin Turner, Gabe Turner",Documentary,,"Dec 6, 2016",,PG (for language and mild thematic elements),88.0,Fulwell 73 Productions,,"Benjamin and Gabe Turner directed this documentary look at the legacy of the fastest man ever timed, Jamaican sprinter Usain Bolt. Featuring interviews with famous athletes like Pelé, Neymar, and Serena Williams, the film examines multiple world-record holder Bolt's rise to dominance.",6.6/10,13.0,11.0,2.0,,,,,3.4/5,288,Benjamin Turner,Gabe Turner,,tt4647900,7.1,2652,movie,I Am Bolt,I Am Bolt,0,2016,\N,107,"Biography,Documentary,Sport","nm2564978,nm2543162",\N,nm2564978,nm2564978,Benjamin Turner,"producer,director,editor","tt4647900,tt4911876,tt3311384,tt1051231"
771447921,The Ivory Game,"Richard Ladkani, Kief Davidson",Documentary,,"Nov 4, 2016",,NR,112.0,Netflix,,"The Ivory Game is an epic documentary feature that goes undercover into the dark and sinister underbelly of ivory trafficking. Award-winning director Richard Ladkani and Academy Award-nominated director Kief Davidson filmed undercover for 16 months with a crack team of intelligence operatives, undercover activists, passionate frontline rangers and tough-as-nails conservationists, to infiltrate the corrupt global network of ivory trafficking. A production from Terra Mater Film Studios and Vulcan Productions, the film follows poachers in pursuit of the 'white gold' of ivory. Time is running out for the African elephants, dangerously nearing closer and closer to extinction.",7.5/10,20.0,16.0,4.0,7.1/10,10.0,8.0,2.0,3.7/5,373,Richard Ladkani,Kief Davidson,,tt5952266,7.9,2316,movie,The Ivory Game,The Ivory Game,0,2016,\N,112,Documentary,"nm1375566,nm0203400",\N,nm1375566,nm1375566,Richard Ladkani,"cinematographer,director,writer","tt0486531,tt5952266,tt0441001,tt9326056"
771435760,Audrie & Daisy,"Bonni Cohen, Jon Shenk",Documentary,,"Sep 23, 2016",,NR,95.0,Netflix,"Bonni Cohen, Jon Shenk","Audrie & Daisy is an urgent real-life drama that examines the ripple effects on families, friends, schools and communities when two underage young women find that sexual crimes against them have been caught on camera. From acclaimed filmmakers Bonni Cohen and Jon Shenk (The Island President, The Rape of Europa), Audrie & Daisy--which made its world premiere at the 2016 Sundance Film Festival--takes a hard look at America's teenagers who are coming of age in this new world of social media bullying, spun wildly out of control.",6.7/10,16.0,13.0,3.0,6.4/10,7.0,6.0,1.0,3.7/5,502,Bonni Cohen,Jon Shenk,,tt5278460,7.2,4408,movie,Audrie & Daisy,Audrie & Daisy,0,2016,\N,95,Documentary,"nm1010896,nm0791556",\N,nm1010896,nm1010896,Bonni Cohen,"producer,director,writer","tt5278460,tt6322922,tt0997088,tt0146386"
771489132,The Devil We Know,Stephanie Soechtig,Documentary,,"Oct 16, 2018",,NR,88.0,Atlas Films,Mark Monroe,Citizens in West Virginia battle a powerful corporation after learning that it has consciously been dumping a toxic chemical into the local water supply. Their investigation unearths that this chemical is actually found in the blood of 99.7% Americans.,7.8/10,6.0,6.0,0.0,,,,,4.2/5,104,Stephanie Soechtig,,,tt7689910,7.9,366,movie,The Devil We Know,The Devil We Know,0,2018,\N,95,\N,"nm3253001,nm2378257",\N,nm3253001,nm3253001,Stephanie Soechtig,"producer,director,writer","tt1344784,tt5275886,tt2381335,tt7689910"
771496042,Tales from the Hood 2,"Rusty Cundieff, Darin Scott",Horror,,"Oct 2, 2018",,R,111.0,Universal 1440 Entertainment,"Rusty Cundieff, Darin Scott","Mr. Simms returns to tell more eerie, unsettling tales involving dolls, psychics, possession and ghosts.",6.1/10,6.0,4.0,2.0,,,,,2.1/5,117,Rusty Cundieff,Darin Scott,,tt8403680,4.4,1074,video,Tales from the Hood 2,Tales from the Hood 2,0,2018,\N,111,"Comedy,Horror","nm0192090,nm0779011","nm0192090,nm0779011",nm0192090,nm0192090,Rusty Cundieff,"director,actor,producer","tt0106880,tt0353049,tt0114609,tt3733772"
771264446,Zarafa,"Rémi Bezançon, Jean-Christophe Lie","Animation, Kids & Family","Jul 3, 2015","Nov 10, 2015",,NR,78.0,GKIDS,"Rémi Bezançon, Alexander Abela","Under a baobab tree, an old man tells a story to the children around him: The story of the everlasting friendship between Maki, a little boy aged 10, and Zarafa, an orphaned giraffe, a gift from the Pasha of Egypt to the King of France, Charles X. Hassan, Prince of the Desert, is instructed by the Pasha to deliver Zarafa to France. But Maki has made up his mind to do everything in his power to stop Hassan from fulfilling his mission and to bring the giraffe back to its native land - even if it means risking his own life - because he must fulfill his promise to Zarafa's late mother. During an epic journey that takes them from Sudan to Paris, passing on the way through Alexandria, Marseille and the snow-capped Alps, they have many adventures, crossing paths with the aviator Malaterre, a pair of unusual twin cows called Mounh and Sounh, and the pirate queen Bouboulina.",6.8/10,19.0,15.0,4.0,4/10,6.0,4.0,2.0,3.5/5,502,Rémi Bezançon,Jean-Christophe Lie,,tt2077908,7.0,1337,movie,Zarafa,Zarafa,0,2012,\N,78,"Adventure,Animation,Family","nm1462495,nm1358030","nm0008499,nm1462495",nm1462495,nm1462495,Rémi Bezançon,"writer,director","tt2077908,tt1987018,tt0436546,tt0926759"
771241309,The Forgotten Space,"Allan Sekula, Noël Burch","Documentary, Drama","Feb 15, 2012","Oct 20, 2015",,NR,110.0,WILDArt Film,,"The sea is forgotten until disaster strikes. But perhaps the biggest seagoing disaster is the global supply chain, which - maybe in a more fundamental way than financial speculation- leads the world economy to the abyss. The film follows container cargo aboard ships, barges, trains and trucks, listening to workers, engineers, planners, politicians, and those marginalized by the global transport system. We visit displaced farmers and villagers in Holland and Belgium, underpaid truck drivers in Los Angeles, seafarers aboard mega-ships shuttling between Asia and Europe, and factory workers in China, whose low wages are the fragile key to the whole puzzle. And in Bilbao, we discover the most sophisticated expression of the belief that the maritime economy, and the sea itself, is somehow obsolete. -- (C) Official Site",5.3/10,7.0,5.0,2.0,,,,,3/5,107,Allan Sekula,Noël Burch,,tt1772382,6.8,110,movie,The Forgotten Space,The Forgotten Space,0,2010,\N,112,Documentary,"nm2292713,nm0120814",\N,nm2292713,nm2292713,Allan Sekula,"director,writer,cinematographer","tt2450106,tt2450070,tt0813385,tt1772382"
771380945,The Human Experiment,"Dana Nachman, Don Hardy","Documentary, Special Interest","Apr 17, 2015","Sep 28, 2015",,NR,52.0,Area 23a,Dana Nachman,"With thousands of untested chemicals in our everyday products, have we all become unwitting guinea pigs in one giant human experiment? The powerful and inspiring new documentary The Human Experiment goes behind the scenes in the fight to protect us from these toxic products before they cause irrevocable harm to our health. (C) Area 23a and FilmBuff",6.7/10,9.0,5.0,4.0,,,,,3.6/5,193,Dana Nachman,Don Hardy,,tt1802529,6.7,608,movie,The Human Experiment,The Human Experiment,0,2013,\N,91,Documentary,"nm2944812,nm2274615",nm2944812,nm2944812,nm2944812,Dana Nachman,"producer,director,writer","tt5644050,tt3884528,tt5640406,tt6123254"
771325967,Papadopoulos & Sons,"Marcus Markou, Markos Markou","Art House & International, Comedy, Drama",,"Jun 9, 2015",,NR,105.0,Double M Films,"Marcus Markou, Markos Markou","Greek immigrant Harry Papadopoulos is a self-made millionaire with a lavish mansion house and extravagant lifestyle. But when the economic downturn hits, Harry suddenly loses everything. The one thing the bank cannot seize is the disused family fish and chip shop in London. Harry can't sell it without the consent of the co-owner - who happens to be his long-estranged brother Spiros. The only option is for Harry and his three children to move into the chippy itself - easier said than done, especially when a rival Turkish kebab shop owner is scrutinising their every move! But upon moving in, Harry finds that old memories are being stirred and, together with his brother, he decides to re-open the neglected chippy...",5.7/10,14.0,10.0,4.0,,,,,3.4/5,257,Marcus Markou,Markos Markou,,tt2006810,6.1,2127,movie,Papadopoulos & Sons,Papadopoulos & Sons,0,2012,\N,105,"Comedy,Drama",nm1854120,nm1854120,nm1854120,nm1854120,Marcus Markou,"producer,actor,director","tt1663198,tt2006810,tt7524428,tt8613742"
771257050,A Few Best Men,"Stephan Elliott, Stephan Elliot",Comedy,,"May 5, 2015","$3,461,533",NR,97.0,Universal Pictures,Dean Craig,A groom-to-be and his three best men travel to Australia for an unforgettable wedding filled with chaos and culture clashes.,3.6/10,39.0,6.0,33.0,,,,,2.8/5,"2,222",Stephan Elliott,Stephan Elliot,,tt1640711,5.7,11957,movie,A Few Best Men,A Few Best Men,0,2011,\N,97,"Comedy,Romance",nm0254632,nm1918877,nm0254632,nm0254632,Stephan Elliott,"writer,director,actor","tt0109045,tt0106963,tt0120662,tt0808244"
771326147,Enter the Dangerous Mind,"Victor Teran, Youssef Delara",Mystery & Suspense,"Feb 6, 2015","Apr 14, 2015",,NR,88.0,Variance Films,Victor Teran,"Enter the mind of Jim (Jake Hoffman) - a socially awkward EDM musician with a traumatic past, a tenuous grip on reality, and voices in his head. When he meets Wendy (Nikki Reed), he thinks he might finally have a shot at happiness. But as long-buried memories begin to stir and his crush turns into obsession, Jim finds himself looking into a violent abyss... and he won't be going alone. Pulsating with raw energy and an intense electronic soundtrack, Enter the Dangerous Mind is a pitch-black psychological thriller that doesn't let off the gas for a second as it twists to its shocking conclusion. (C) Official Site",3.3/10,13.0,3.0,10.0,,,,,2.7/5,174,Victor Teran,Youssef Delara,,tt2229377,5.2,906,movie,Enter the Dangerous Mind,Enter the Dangerous Mind,0,2013,\N,88,Thriller,"nm1226077,nm0216459",nm1226077,nm1226077,nm1226077,Victor Teran,"producer,director,writer","tt0247199,tt2229377,tt0264935,tt1390533"
771033024,Red Hollywood,"Thom Andersen, Noël Burch","Documentary, Special Interest","Jan 31, 2014","Dec 16, 2014",,NR,90.0,Cinema Guild,"Thom Andersen, Noël Burch","Film essayist Thom Andersen (Los Angeles Plays Itself) collaborated with film historian/theoretician Noël Burch on Red Hollywood, a documentary adaptation of their essay ""Les Communistes de Hollywood."" Andersen and Burch examine the work of the ""Hollywood Ten,"" and other filmmakers and artists impacted by the infamous House Committee on Un-American Activities. While the Hollywood Ten were derided by no less than Billy Wilder as untalented, Andersen and Burch are more concerned with whether or not expressions of their progressive political beliefs can actually be found in the films they made. A fascinating wealth of clips from films like Marked Woman, Intruder in the Dust, He Ran All the Way, and Smash-Up are analyzed for the (sometimes admittedly naïve) way they address such issues of class conflict, racial injustice, and gender inequality. Andersen and Burch also deliver a cursory history of the blacklist and its aftereffects, and include later interviews with filmmakers Abraham Polonsky (Force of Evil), Alfred Levitt (The Boy With Green Hair), and Paul Jarrico (Tom, Dick and Harry). ~ Josh Ralske, Rovi",7.3/10,7.0,5.0,2.0,,,,,3.1/5,26,Thom Andersen,Noël Burch,,tt0332344,7.0,142,video,Red Hollywood,Red Hollywood,0,1996,\N,118,"Documentary,History","nm0026263,nm0120814","nm0026263,nm0120814",nm0026263,nm0026263,Thom Andersen,"director,writer,producer","tt4145582,tt0379357,tt0071454,tt2614316"
771381527,See No Evil 2,"Jen Soska, Sylvia Soska",Horror,,"Oct 20, 2014",,"R (for horror violence, some gore, and sexual content)",90.0,Lionsgate Films,"Bobby Lee Darby, Nathan Brookes","See No Evil 2 revives the nightmare of the first film when Jacob Goodnight rises from the dead in the city morgue after his killing spree at the Blackwell hotel. In this ominous, underground locker for the dead, a group of medical students fight to survive as this deranged psychopath once again starts to pick them apart one by one.",5/10,5.0,3.0,2.0,,,,,2.7/5,658,Jen Soska,Sylvia Soska,,tt3106120,4.8,5273,movie,See No Evil 2,See No Evil 2,0,2014,\N,90,Horror,"nm3609341,nm3609300","nm2535285,nm2546393",nm3609341,nm3609341,Jen Soska,"actress,writer,director","tt5628902,tt4787000,tt3106120,tt1959332"
771218838,Fort McCoy,"Michael Worth, Kate Connor",Drama,"Aug 15, 2014","Sep 22, 2014","$78,196",R (for some violence),101.0,Monterey Media,Kate Connor,"Most people don't know that 425,000 German soldiers were brought to U.S. prisoner of war camps during W.W.II. One of them was Fort McCoy.... Eric Stoltz (Pulp Fiction) gives one of his most powerful performances as Frank Stirn, who moves with his family to become a barber for the American Army and POW camp at Fort McCoy, Wisconsin, in the summer of 1944. Embittered that he cannot fight, Frank must take a stand when a Nazi SS Officer threatens his wife (Kate Connor, playing her real-life grandmother). Her Catholic sister (Lyndsy Fonseca, Kick-Ass) falls for a Jewish soldier (Andy Hirsch, The Chicago 8) haunted by the battle of Monte Cassino and the death of his best friend (Matthew Lawrence, Mrs. Doubtfire). Camryn Manheim (Happiness) is their audacious friend who encourages the couple, while Seymour Cassel (Rushmore) is the priest who cannot. Frank's daughter befriends a German prisoner boy during this magical summer, but war still finds its victims even thousands of miles from the battlefields. (C) Official Site",3.4/10,6.0,3.0,3.0,5/10,5.0,3.0,2.0,3.9/5,190,Michael Worth,Kate Connor,,tt1282046,5.9,315,movie,Fort McCoy,Fort McCoy,0,2011,\N,100,"Drama,History,War","nm0941708,nm0993496",nm0993496,nm0941708,nm0941708,Michael Worth,"actor,writer,director","tt4002136,tt0389073,tt0482497,tt0822811"
771305980,Ping Pong,Hugh Hartford,"Documentary, Special Interest, Sports & Fitness",,"Sep 9, 2013",,PG,76.0,,Hugh Hartford,"Les D'Arcy is a living legend. At 89 years old, he's obviously not received the memo about slowing down, and is going for gold, literally. He's headed to China to compete in the over 80s Table Tennis Championships in Inner Mongolia. A seven time world champion, he still lifts weights to train -- something he's been doing for decades, after surviving a sickly childhood. Of course, compared to some, Les is a spring chicken. Australian legend Dorothy deLow is 100, and finds herself a mega celebrity in this rarefied world. She'd better watch out though -- Texan Lisa Modlich is fifteen years her junior and is determined to do what it takes to win her first gold.",6.7/10,21.0,20.0,1.0,,,,,3.9/5,269,Hugh Hartford,,,tt2117946,7.3,297,movie,Ping Pong,Ping Pong,0,2012,\N,80,"Documentary,Sport","nm2014847,nm2847848",nm2014847,nm2014847,nm2014847,Hugh Hartford,"producer,director,editor","tt2518420,tt2117946,tt2004170,tt1062182"
771315125,Twenty8k,"David Kew, Neil Thompson","Art House & International, Drama, Mystery & Suspense",,"Dec 9, 2013",,NR,102.0,Formosa Films,"Paul Abbott, Jimmy Dowdall, Paul Abbott, Jimmy Dowdall","A Paris-based fashion-maven returns to the UK to defend her younger brother against a trumped-up murder charge, and begins to unravel a major conspiracy that spells danger for them both in this urgent thriller from BAFTA-winning writer Paul Abbot (Shameless, State of Play). Deeva Jani (Parminder Nagra) is working in the upper echelons of the fashion industry when she receives some shocking news: Her teenage brother Vipon (Sebastian Nanena) has been arrested as the prime suspect in a gang-related, East London shooting. The victim has died, and the community is up in arms as Vipon faces trial. Knowing that he won't be safe behind bars, Deeva races to East Londin in search of answers, enlisting the aid of gangster-turned-youth counselor Clint (Jonas Armstrong) to clear her brother's name, and save his life. Meanwhile, catching wind of Deeva's investigation, the corrupt DCI Stone (Stephen Dillane) does everything in his power to prevent her from unraveling a labyrinthine plot that could implicate some of the most powerful figures in British government. Michael Socha and Nichola Burley co-star.",4.5/10,6.0,1.0,5.0,,,,,2.6/5,79,David Kew,Neil Thompson,,tt1833885,4.8,550,movie,Twenty8k,Twenty8k,0,2012,\N,106,Thriller,"nm0450705,nm1578200","nm3818666,nm0008036,nm1578200,nm0450705,nm7701061",nm0450705,nm0450705,David Kew,"editor,editorial_department,director","tt3392726,tt0856778,tt1833885,tt2321760"
771313999,7 Boxes,"Tana Schémbori, Juan Carlos Maneglia","Action & Adventure, Art House & International, Mystery & Suspense","Feb 7, 2014","May 5, 2014",,PG-13,100.0,Breaking Glass Pictures,Juan Carlos Maneglia,"Víctor, a 17 year old wheelbarrow leader, dreams of becoming famous, often absorbed by the TV in the appliance store in the Municipal Market. He receives an unusual proposal, to carry 7 boxes of unknown content, in exchange for a torn half of a $ 100 bill. He will get the other half when he finishes the job. Víctor, who has never seen this much money, has no idea how much it really is. But he also knows well that his need is greater than his curiosity. With a borrowed cell phone, the contractor uses to tell him the way, Víctor embarks on the journey. Crossing the eight blocks of the market seemed easy but things get complicated along the way. There is something in those boxes that starts a high-speed wheelbarrow chase in the secret and gloomy corridors of the market. Without even realizing, Víctor and his pursuers will get involved in a crime of which they know anything. (c) Breaking Glass",7.9/10,29.0,29.0,0.0,8.3/10,13.0,13.0,0.0,4/5,673,Tana Schémbori,Juan Carlos Maneglia,,tt2333598,7.2,4658,movie,7 Boxes,7 cajas,0,2012,\N,105,"Adventure,Crime,Drama","nm1516293,nm1515311","nm1515311,nm2078295,nm1516293",nm1516293,nm1516293,Tana Schémbori,"director,producer,production_manager","tt2333598,tt0983195,tt0392126,tt4912622"
